"","id_policy","id_client","premium","claim_amount"
"96815","A00088584-V01","A00088584",71.5037934637813,0
"96830","A00088597-V01","A00088597",64.0010983318394,0
"96831","A00088597-V02","A00088597",111.558630136764,0
"96834","A00088600-V01","A00088600",43.0886747665485,0
"96845","A00088611-V01","A00088611",36.8254973217944,0
"96872","A00088635-V01","A00088635",24.7615329453853,0
"96874","A00088637-V01","A00088637",113.482533600132,0
"96888","A00088650-V01","A00088650",161.461948902915,0
"96907","A00088666-V01","A00088666",98.3356647443509,0
"96920","A00088678-V01","A00088678",119.229013068793,0
"96923","A00088680-V01","A00088680",35.7286780246923,0
"96924","A00088681-V01","A00088681",147.262905473788,0
"96926","A00088683-V01","A00088683",162.484828891121,0
"96955","A00088710-V01","A00088710",88.1786505136769,0
"96986","A00088737-V01","A00088737",121.508458634795,0
"96988","A00088739-V01","A00088739",131.675885427466,0
"96989","A00088739-V02","A00088739",109.464043380009,0
"96994","A00088744-V01","A00088744",61.1960961371032,0
"96998","A00088748-V01","A00088748",20.0159766928129,0
"97010","A00088758-V01","A00088758",171.760383453326,0
"97017","A00088765-V01","A00088765",125.372692868843,391.09
"97025","A00088773-V01","A00088773",71.9871441255495,0
"97026","A00088773-V02","A00088773",36.9161970960697,0
"97028","A00088775-V01","A00088775",114.346972429988,0
"97029","A00088776-V01","A00088776",103.48012582381,0
"97030","A00088777-V01","A00088777",32.0574791865204,0
"97040","A00088787-V01","A00088787",69.8660193542032,-154.29
"97041","A00088787-V02","A00088787",18.0960179553285,0
"97060","A00088804-V01","A00088804",165.759200672245,2554.08
"97061","A00088804-V02","A00088804",33.6049924143945,0
"97089","A00088830-V01","A00088830",36.872383635561,0
"97095","A00088836-V01","A00088836",19.5869189366003,0
"97106","A00088846-V01","A00088846",117.160306830971,0
"97124","A00088862-V01","A00088862",118.920641758635,0
"97129","A00088867-V01","A00088867",92.2237781228083,0
"97135","A00088872-V01","A00088872",65.9812775834526,0
"97136","A00088873-V01","A00088873",76.9933957124672,0
"97139","A00088876-V01","A00088876",25.2692265256178,0
"97146","A00088883-V01","A00088883",20.5742637679831,0
"97150","A00088887-V01","A00088887",31.0411180172201,0
"97160","A00088897-V01","A00088897",101.123577789508,0
"97168","A00088904-V01","A00088904",32.8528370084551,0
"97176","A00088912-V01","A00088912",107.548701919321,0
"97177","A00088913-V01","A00088913",118.873275153353,0
"97201","A00088933-V01","A00088933",141.69596481238,0
"97207","A00088939-V01","A00088939",32.6359489490185,0
"97214","A00088945-V01","A00088945",150.652256666253,0
"97228","A00088959-V01","A00088959",108.268519540188,0
"97237","A00088968-V01","A00088968",137.241601465099,0
"97238","A00088969-V01","A00088969",77.6032828618862,0
"97240","A00088971-V01","A00088971",38.3392237079083,0
"97242","A00088973-V01","A00088973",13.1656856225989,0
"97247","A00088978-V01","A00088978",13.336486900453,0
"97249","A00088980-V01","A00088980",47.378966271335,0
"97258","A00088989-V01","A00088989",41.4794079260648,0
"97276","A00089006-V01","A00089006",128.223594534173,0
"97280","A00089010-V01","A00089010",10.6005851239076,0
"97284","A00089014-V01","A00089014",91.7877306059261,1236
"97289","A00089019-V01","A00089019",33.8895554921775,0
"97290","A00089019-V02","A00089019",45.8081198286892,0
"97299","A00089028-V01","A00089028",22.4625608698016,0
"97331","A00089060-V01","A00089060",133.44320165179,0
"97349","A00089076-V01","A00089076",67.2296292686183,0
"97357","A00089083-V01","A00089083",76.1699760177879,0
"97358","A00089084-V01","A00089084",28.7967276649025,0
"97366","A00089091-V01","A00089091",127.877827121617,0
"97390","A00089111-V01","A00089111",67.0206395547178,0
"97395","A00089116-V01","A00089116",49.3470749028105,0
"97401","A00089121-V01","A00089121",42.815404942747,0
"97402","A00089122-V01","A00089122",73.0811647949963,0
"97406","A00089126-V01","A00089126",81.3814028687064,0
"97407","A00089127-V01","A00089127",53.8554924975227,0
"97409","A00089129-V01","A00089129",89.6429673987209,0
"97448","A00089167-V01","A00089167",41.1321586538228,0
"97468","A00089186-V01","A00089186",35.9373158357842,0
"97474","A00089192-V01","A00089192",76.5159034178587,0
"97509","A00089222-V01","A00089222",22.0741710677671,0
"97515","A00089228-V01","A00089228",35.661776198339,0
"97520","A00089233-V01","A00089233",98.1002330947947,0
"97542","A00089253-V01","A00089253",95.1010155921309,0
"97545","A00089256-V01","A00089256",157.120936644034,0
"97563","A00089273-V01","A00089273",44.9149783778926,0
"97572","A00089282-V01","A00089282",142.852755759555,0
"97585","A00089294-V01","A00089294",106.527879974255,0
"97604","A00089313-V01","A00089313",19.2480215014016,0
"97628","A00089334-V01","A00089334",19.9555371204318,0
"97636","A00089341-V01","A00089341",17.5813858990859,0
"97638","A00089343-V01","A00089343",108.315926637394,0
"97662","A00089363-V01","A00089363",98.4693856558432,0
"97664","A00089365-V01","A00089365",59.1631311521395,0
"97707","A00089402-V01","A00089402",94.8635612829099,-890.35
"97709","A00089404-V01","A00089404",25.6750055738337,0
"97712","A00089406-V01","A00089406",96.314590303031,0
"97713","A00089406-V02","A00089406",13.789036654512,0
"97718","A00089411-V01","A00089411",110.716366189876,0
"97719","A00089412-V01","A00089412",89.2715072839012,0
"97720","A00089413-V01","A00089413",135.959098327297,0
"97726","A00089419-V01","A00089419",32.9056253240353,0
"97727","A00089420-V01","A00089420",117.154299284134,273.98
"97749","A00089439-V01","A00089439",17.2331316549194,0
"97750","A00089440-V01","A00089440",25.1571637735425,0
"97752","A00089442-V01","A00089442",60.0075324568623,0
"97753","A00089442-V02","A00089442",21.3392781539789,0
"97755","A00089444-V01","A00089444",106.229594475978,0
"97761","A00089450-V01","A00089450",117.417042084557,0
"97771","A00089458-V01","A00089458",95.8207264546131,0
"97775","A00089462-V01","A00089462",35.5522011104103,0
"97786","A00089473-V01","A00089473",116.938317365456,0
"97796","A00089483-V01","A00089483",36.8273411610701,0
"97798","A00089485-V01","A00089485",153.598527519933,525.22
"97802","A00089487-V01","A00089487",40.6208284059368,0
"97810","A00089495-V01","A00089495",33.9440430613288,0
"97843","A00089526-V01","A00089526",205.401689674282,0
"97852","A00089533-V01","A00089533",39.3951464110103,0
"97861","A00089541-V01","A00089541",123.452860451395,0
"97864","A00089544-V01","A00089544",71.4168698262032,0
"97865","A00089545-V01","A00089545",62.6563628845801,0
"97902","A00089577-V01","A00089577",75.9879818773285,0
"97903","A00089577-V02","A00089577",75.468295991153,0
"97928","A00089599-V01","A00089599",151.947633580178,0
"97935","A00089606-V01","A00089606",12.1269433946316,0
"97939","A00089610-V01","A00089610",82.1896270783554,0
"97960","A00089627-V01","A00089627",11.4368191675781,0
"97968","A00089635-V01","A00089635",71.1017340112508,0
"97969","A00089636-V01","A00089636",33.1574777823508,0
"97974","A00089641-V01","A00089641",119.292964711592,0
"97976","A00089643-V01","A00089643",35.634818615471,1236
"97982","A00089649-V01","A00089649",160.504260068825,0
"97983","A00089650-V01","A00089650",12.734195005724,0
"97984","A00089651-V01","A00089651",128.569888546349,0
"97985","A00089652-V01","A00089652",69.1656407854952,0
"97986","A00089652-V02","A00089652",137.557632934329,0
"97987","A00089653-V01","A00089653",68.496630491419,0
"97991","A00089657-V01","A00089657",90.878138999503,0
"98016","A00089679-V01","A00089679",20.3798120650173,0
"98040","A00089702-V01","A00089702",29.6816722317672,0
"98044","A00089706-V01","A00089706",9.06329827651332,0
"98045","A00089707-V01","A00089707",38.7480091493016,0
"98052","A00089713-V01","A00089713",18.5043190252863,0
"98060","A00089720-V01","A00089720",139.236654174385,0
"98063","A00089723-V01","A00089723",126.376569067043,0
"98064","A00089723-V02","A00089723",48.2647326741535,0
"98084","A00089741-V01","A00089741",46.1740502473606,0
"98090","A00089747-V01","A00089747",23.8610141499247,0
"98103","A00089759-V01","A00089759",84.1753125486792,0
"98115","A00089769-V01","A00089769",27.3674731459854,0
"98131","A00089784-V01","A00089784",135.016043964033,0
"98138","A00089790-V01","A00089790",102.752433942139,0
"98142","A00089794-V01","A00089794",141.858299974862,0
"98145","A00089796-V01","A00089796",17.7747044829384,0
"98151","A00089802-V01","A00089802",14.2290466527065,0
"98169","A00089819-V01","A00089819",30.5081780533548,0
"98211","A00089857-V01","A00089857",34.9331087303832,0
"98223","A00089868-V01","A00089868",56.3730982479337,0
"98247","A00089887-V01","A00089887",20.6180559129267,0
"98250","A00089890-V01","A00089890",115.22916704433,0
"98252","A00089892-V01","A00089892",84.8525374143685,437.5
"98253","A00089892-V02","A00089892",13.701102821776,0
"98263","A00089901-V01","A00089901",125.159052887842,0
"98286","A00089923-V01","A00089923",96.8776090114828,0
"98287","A00089924-V01","A00089924",41.1264445238616,0
"98291","A00089928-V01","A00089928",24.7861454797292,0
"98315","A00089950-V01","A00089950",32.929319424119,0
"98317","A00089952-V01","A00089952",128.655925180226,0
"98332","A00089965-V01","A00089965",18.9243073317948,0
"98334","A00089967-V01","A00089967",35.9793660339577,0
"98336","A00089969-V01","A00089969",80.0105402493962,0
"98340","A00089972-V01","A00089972",131.68829770691,0
"98341","A00089973-V01","A00089973",115.987747788425,0
"98355","A00089986-V01","A00089986",106.339507423278,0
"98362","A00089993-V01","A00089993",14.6972158724914,0
"98365","A00089996-V01","A00089996",220.944750437858,0
"98374","A00090004-V01","A00090004",72.3114647510173,0
"98385","A00090015-V01","A00090015",31.4493863172995,0
"98403","A00090032-V01","A00090032",74.2813989161707,0
"98427","A00090055-V01","A00090055",9.81339504339947,0
"98435","A00090062-V01","A00090062",64.8189488703479,0
"98438","A00090065-V01","A00090065",26.9975405764051,0
"98443","A00090070-V01","A00090070",94.2612190268105,0
"98444","A00090071-V01","A00090071",47.0742490060644,0
"98467","A00090091-V01","A00090091",36.5124884663714,0
"98470","A00090094-V01","A00090094",43.4071307063447,0
"98472","A00090096-V01","A00090096",64.7792469264207,0
"98473","A00090097-V01","A00090097",22.1414185061881,0
"98480","A00090104-V01","A00090104",93.1125660097367,0
"98484","A00090108-V01","A00090108",103.964008370188,0
"98490","A00090114-V01","A00090114",187.670822023084,369.62
"98506","A00090128-V01","A00090128",24.8311568466717,0
"98507","A00090129-V01","A00090129",39.9463983511599,0
"98510","A00090132-V01","A00090132",144.790977481871,0
"98525","A00090146-V01","A00090146",71.3729635007937,0
"98527","A00090148-V01","A00090148",180.153464613202,0
"98532","A00090152-V01","A00090152",152.209391844107,0
"98535","A00090155-V01","A00090155",22.4751682099623,0
"98538","A00090158-V01","A00090158",125.448017488511,0
"98539","A00090158-V02","A00090158",24.7988074673129,0
"98566","A00090183-V01","A00090183",162.531475535313,0
"98604","A00090219-V01","A00090219",23.5624450660585,0
"98605","A00090220-V01","A00090220",25.3555367961142,0
"98606","A00090221-V01","A00090221",101.586134194648,0
"98617","A00090231-V01","A00090231",99.1940784882503,510.81
"98636","A00090247-V01","A00090247",63.9369970404261,0
"98673","A00090282-V01","A00090282",20.0024875601533,0
"98719","A00090322-V01","A00090322",52.6318943654727,0
"98750","A00090349-V01","A00090349",66.403448983686,0
"98751","A00090350-V01","A00090350",221.686759696847,0
"98752","A00090351-V01","A00090351",115.640265990727,0
"98753","A00090352-V01","A00090352",110.430102876418,0
"98757","A00090356-V01","A00090356",110.208101013774,1313.62
"98769","A00090367-V01","A00090367",75.7456812737255,0
"98772","A00090370-V01","A00090370",179.723375097927,1096.21
"98788","A00090385-V01","A00090385",113.223135872102,0
"98796","A00090392-V01","A00090392",69.3795566675606,0
"98798","A00090394-V01","A00090394",59.5483203690945,0
"98802","A00090398-V01","A00090398",69.9883628605234,0
"98811","A00090407-V01","A00090407",89.4415773157093,0
"98817","A00090413-V01","A00090413",31.2736900727313,0
"98823","A00090418-V01","A00090418",37.5037276038409,0
"98834","A00090429-V01","A00090429",45.697683183866,0
"98842","A00090437-V01","A00090437",33.5394025305406,0
"98843","A00090437-V02","A00090437",116.938317365456,0
"98847","A00090441-V01","A00090441",109.069148417543,0
"98863","A00090456-V01","A00090456",111.326527580732,0
"98870","A00090462-V01","A00090462",59.687879976451,355.7
"98873","A00090465-V01","A00090465",38.1252036363373,0
"98879","A00090471-V01","A00090471",72.7926969041087,0
"98889","A00090480-V01","A00090480",43.7098114151225,0
"98892","A00090483-V01","A00090483",180.32194936074,0
"98896","A00090487-V01","A00090487",105.710667586815,0
"98908","A00090498-V01","A00090498",73.5085292641595,0
"98925","A00090513-V01","A00090513",17.9864979439328,0
"98926","A00090514-V01","A00090514",87.5136547781485,0
"98927","A00090515-V01","A00090515",84.1181335170955,0
"98932","A00090519-V01","A00090519",99.9962759697953,0
"98940","A00090525-V01","A00090525",20.2953167586391,0
"98941","A00090526-V01","A00090526",35.892684701545,0
"98946","A00090531-V01","A00090531",21.0759825046997,0
"98952","A00090537-V01","A00090537",12.4928401209635,0
"98960","A00090542-V01","A00090542",17.6499546265306,0
"98976","A00090556-V01","A00090556",108.038977264461,0
"98984","A00090564-V01","A00090564",57.4384702542584,0
"98990","A00090569-V01","A00090569",88.323575967412,0
"99025","A00090600-V01","A00090600",102.128568532632,0
"99039","A00090613-V01","A00090613",39.3328963738492,0
"99063","A00090633-V01","A00090633",135.065005601353,0
"99080","A00090649-V01","A00090649",31.8768728180734,0
"99107","A00090674-V01","A00090674",142.823800452726,0
"99122","A00090689-V01","A00090689",124.645723429268,0
"99135","A00090702-V01","A00090702",21.4608514024477,0
"99136","A00090702-V02","A00090702",93.6166035219991,0
"99140","A00090706-V01","A00090706",153.773071373174,0
"99146","A00090712-V01","A00090712",124.608107681404,0
"99147","A00090712-V02","A00090712",77.3103552692316,0
"99160","A00090724-V01","A00090724",198.182691722823,0
"99161","A00090725-V01","A00090725",19.9039522436853,0
"99164","A00090728-V01","A00090728",25.8106846919098,0
"99166","A00090730-V01","A00090730",136.697724852087,83.06
"99171","A00090735-V01","A00090735",35.1158153755481,0
"99172","A00090736-V01","A00090736",88.7849077449843,0
"99203","A00090765-V01","A00090765",180.246861074864,0
"99235","A00090795-V01","A00090795",130.230699424384,0
"99236","A00090796-V01","A00090796",24.5614381284223,256.72
"99237","A00090796-V02","A00090796",120.803694481212,0
"99244","A00090803-V01","A00090803",25.9154552700528,0
"99247","A00090806-V01","A00090806",65.2121413409923,0
"99279","A00090834-V01","A00090834",76.4546625812574,0
"99293","A00090846-V01","A00090846",21.0143374303323,0
"99294","A00090846-V02","A00090846",23.4943090734273,0
"99314","A00090864-V01","A00090864",118.545697337194,0
"99316","A00090866-V01","A00090866",29.6758591080872,0
"99327","A00090877-V01","A00090877",95.388596550214,0
"99328","A00090877-V02","A00090877",94.7464311438079,0
"99332","A00090881-V01","A00090881",99.5024230436128,0
"99347","A00090896-V01","A00090896",29.931794417924,0
"99370","A00090916-V01","A00090916",123.047993742322,0
"99388","A00090931-V01","A00090931",162.531475535313,0
"99389","A00090931-V02","A00090931",50.6723980447339,0
"99400","A00090941-V01","A00090941",97.6469876146559,0
"99402","A00090943-V01","A00090943",64.2317122915443,0
"99411","A00090951-V01","A00090951",45.7987736044874,0
"99419","A00090959-V01","A00090959",28.5395301873146,0
"99425","A00090964-V01","A00090964",97.8322801965501,0
"99444","A00090980-V01","A00090980",94.7396797349839,0
"99456","A00090991-V01","A00090991",100.58221344465,0
"99459","A00090994-V01","A00090994",77.1253010855537,0
"99464","A00090998-V01","A00090998",29.0812858199193,0
"99477","A00091009-V01","A00091009",30.917146376705,0
"99484","A00091015-V01","A00091015",21.5475624928671,0
"99491","A00091021-V01","A00091021",76.5067283676295,0
"99492","A00091022-V01","A00091022",182.426713617561,0
"99497","A00091027-V01","A00091027",34.2293444434106,0
"99498","A00091027-V02","A00091027",32.9327960834869,0
"99499","A00091027-V03","A00091027",45.4411344937091,0
